Label,PRESSURE_ZONE,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_MATERIAL,ACQUISITION,OWNERSHIP,BRIDGE_MAIN,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,Undersized,shallow_main,Condition_score,OVERSIZED,CLEANED,Shape__Length,Installation_Month,Installation_Year,Break_Time
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.85,N,Y,151.564852910188,6,2016,8.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.85,N,Y,11.8295741836127,6,2016,8.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.85,N,Y,4.39995235049063,6,2016,8.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.85,N,Y,15.7339940071837,6,2016,8.0
1,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,2,N,N,6.15,N,N,38.5942720114858,11,2012,-11.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,4,N,N,9.35,N,N,5.12547421844416,11,2012,12.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,5,N,N,9.35,N,N,110.340064638937,11,2012,12.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,5,N,N,9.85,N,N,30.5173501349488,11,2016,8.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,36,N,N,9.85,N,N,18.95341694666,6,2016,8.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,35,N,N,9.85,N,N,55.4535393791083,6,2016,8.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,4,N,N,9.35,N,N,217.019082590269,7,2014,10.0
0,KIT 5,TREATED,450,PVC,NO,NONE,DONATED,REGION,N,-1,6,0,N,N,9.35,N,Y,135.24023465442,1,2008,16.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,25,N,N,9.85,N,N,5.16981843595739,12,2016,8.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,7,2,30,N,N,7.75,N,N,8.30618995832978,1,1952,72.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,1,13,N,N,9.85,N,N,1.69999742738953,7,2016,8.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,1,13,N,N,9.85,N,N,174.083529777139,7,2016,8.0
1,KIT 4,TREATED,200,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,41,N,N,6.55,N,N,111.860719380349,9,2011,-14.0
0,KIT 4,TREATED,200,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,41,N,N,9.35,N,N,6.05013309986656,9,2011,13.0
0,KIT 4,TREATED,200,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,41,N,N,9.35,N,N,23.6216785766171,9,2011,13.0
1,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,15,N,N,5.55,N,N,103.796945591807,12,2014,-11.0
1,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,15,N,N,5.55,N,N,103.796945591807,12,2014,-7.0
1,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,15,N,N,6.55,N,N,99.096645409145,12,2014,1.0
0,KIT 6,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,6,6,N,N,9.85,N,N,66.0398097553039,10,2016,8.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,0,N,N,9.85,N,N,7.65701837423931,7,2017,7.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,-1,6,0,N,N,9.85,N,Y,3.92931423204064,7,2016,8.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,-1,6,0,N,N,9.85,N,Y,28.9899999401548,7,2016,8.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,-1,6,0,N,N,9.85,N,Y,6.50435288781282,7,2016,8.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,-1,6,0,N,N,9.85,N,Y,3.17670461016273,7,2016,8.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,14,N,N,9.85,N,N,8.78202512508324,8,2016,8.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,14,N,N,6.25,N,N,213.850457287374,8,2016,-16.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,14,N,N,6.25,N,N,213.850457287374,8,2016,-1.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,3,N,N,7.85,N,N,89.1298391706296,6,2016,-3.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,3,N,N,6.25,N,N,175.792350720668,6,2016,-8.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,3,N,N,6.25,N,N,175.792350720668,6,2016,-11.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,3,N,N,7.85,N,N,85.3585439995075,4,2016,-11.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,3,N,N,9.85,N,N,20.627291697485,7,2016,8.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,3,N,N,9.85,N,N,15.6488168971932,7,2016,8.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,0,6,0,N,N,9.35,N,Y,6.17513676108789,7,2015,9.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,33,N,N,9.35,N,N,0.40000121301209,10,2014,10.0
0,KIT 4,TREATED,450,PVCB,NO,NONE,PURCHASED,DUAL CITY AND REGION,N,-1,3,0,N,N,8.5,N,N,81.2009081000558,7,2017,7.0
0,KIT 4,TREATED,450,PVCB,NO,NONE,PURCHASED,DUAL CITY AND REGION,N,-1,3,0,N,N,8.5,N,N,9.25434583633495,7,2017,7.0
0,KIT 4,TREATED,450,PVCB,NO,NONE,PURCHASED,DUAL CITY AND REGION,N,-1,3,0,N,N,8.5,N,N,54.5609811227739,7,2017,7.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,13,N,N,9.35,N,N,10.1689490485202,1,2015,9.0
0,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,13,N,N,9.35,N,N,21.1297505836538,10,2015,9.0
0,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,13,N,N,9.35,N,N,11.8991072743761,10,2015,9.0
1,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,13,N,N,7.75,N,N,131.22517051134,10,2015,-10.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,26,N,N,9.35,N,N,160.196614033905,4,2015,9.0
0,KIT 4,TREATED,600,CPP,NO,NONE,PURCHASED,REGION,N,-1,4,0,N,N,9.55,N,N,169.552463462495,8,2016,8.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,27,N,N,9.85,N,N,28.5530382782762,8,2016,8.0
0,KIT 4,TREATED,200,CI,NO,NONE,PURCHASED,KITCHENER,N,7,2,27,N,N,7.75,N,N,1.58013414894607,1,1950,74.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,29,N,N,9.85,N,N,3.79998861120676,1,2018,6.0
0,KIT 4,TREATED,300,CI,NO,NONE,PURCHASED,KITCHENER,N,7,5,29,N,Y,7.4,N,N,14.5774359765979,10,1965,59.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,16,N,N,9.35,N,N,0.0347332704135913,2,2007,17.0
0,KIT 2E,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,26,N,N,9.35,N,N,3.69729516721794,6,2000,24.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.35,N,Y,2.73493539491777,4,2014,10.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,13,N,N,9.35,N,N,55.1766018313197,12,2015,9.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,13,N,N,9.35,N,N,103.858524618624,12,2015,9.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,13,N,N,9.35,N,N,5.38175045434118,12,2015,9.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,7,N,N,9.85,N,N,1.9386045747414,10,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,6,N,N,9.85,N,N,6.32338570882189,10,2017,7.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,6,N,N,6.05,N,N,181.837094096952,10,2017,-12.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,6,N,N,7.05,N,N,111.691010354175,10,2017,-13.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,6,N,N,9.85,N,N,5.31835412957388,10,2017,7.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,6,N,N,7.05,N,N,49.9021882300136,10,2017,-11.0
0,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,6,N,N,9.85,N,N,1.56783277812809,10,2017,7.0
1,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,3,14,N,N,9.85,N,N,53.7368827198824,9,2017,6.0
0,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,3,14,N,N,9.85,N,N,81.2307506769814,8,2017,7.0
0,KIT 2W,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,41,N,N,9.35,N,N,98.5867667297873,9,2015,9.0
0,KIT 4,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,19,N,N,9.35,N,N,1.71873529468541,11,2002,22.0
1,KIT 4,TREATED,450,CI,YES,CEMENT,DONATED,REGION,N,7,2,29,N,N,6.15,N,N,103.09996973905,1,1937,80.0
0,KIT 5,TREATED,450,DI,NO,NONE,PURCHASED,REGION,N,7,6,0,N,N,9.1,N,Y,3.26642507419703,6,1990,34.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,19,N,N,9.85,N,N,6.37699469249963,11,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,19,N,N,9.85,N,N,4.56060420955627,11,2017,7.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,14,N,N,9.85,N,N,4.79864641084302,11,2017,7.0
0,KIT 4,TREATED,400,PVCO,NO,NONE,PURCHASED,REGION,N,-1,2,32,N,N,9.85,N,N,1.36203533755704,1,2016,8.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,35,N,N,9.85,N,N,16.8766930956875,9,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,34,N,N,9.85,N,N,2.78465763909875,9,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,34,N,N,9.85,N,N,118.608215726144,9,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,35,N,N,9.85,N,N,16.9383046616116,9,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,29,N,N,9.85,N,N,13.1899995774285,9,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,34,N,N,9.85,N,N,6.77496597990484,9,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,36,N,N,9.85,N,N,8.31400764224893,9,2017,7.0
0,KIT 2W,TREATED,200,PVCO,NO,NONE,DONATED,KITCHENER,N,5,5,45,N,N,9.35,N,N,2.70269801084135,9,2013,11.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,23,N,N,6.25,N,N,130.512921949676,8,2017,-14.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,23,N,N,6.25,N,N,130.512921949676,8,2017,-4.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,23,N,N,8.25,N,N,127.77933591669,8,2017,-20.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,23,N,N,9.85,N,N,10.8892153488634,7,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,23,N,N,9.85,N,N,2.09147004933985,6,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,23,N,N,9.85,N,N,6.34498803081922,8,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,23,N,N,9.85,N,N,16.1599730524734,5,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,23,N,N,9.85,N,N,7.35536261939838,5,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,23,N,N,9.85,N,N,1.29312367549041,8,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,12,N,N,9.85,N,N,7.25621399711242,10,2016,8.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,12,N,N,6.05,N,N,93.7368459057589,10,2016,-9.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,11,N,N,6.65,N,N,211.269941770721,10,2016,-17.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,1,11,N,N,9.85,N,N,6.67082913349002,12,2017,7.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,1,11,N,N,9.85,N,N,4.01354313564498,12,2017,7.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,1,11,N,N,9.85,N,N,71.3404782193195,12,2017,7.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,1,11,N,N,9.85,N,N,84.2008129793698,12,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,34,N,N,9.85,N,N,4.98492708653731,8,2016,8.0
0,BRIDGEPORT,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,46,N,N,9.85,N,N,150.634066110081,12,2018,6.0
0,BRIDGEPORT,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,46,N,N,9.85,N,N,8.35749290866694,12,2018,6.0
0,BRIDGEPORT,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,45,N,N,9.85,N,N,3.97298378304573,12,2018,6.0
0,BRIDGEPORT,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,48,N,N,9.85,N,N,140.94301820505,12,2018,6.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,19,N,N,9.85,N,N,2.20017884948834,8,2018,6.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,31,N,N,9.85,N,N,7.01286895957421,3,2018,6.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,29,N,N,9.85,N,N,7.49505041456387,4,2018,6.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,29,N,N,9.85,N,N,5.98125763466792,6,2018,6.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.85,N,Y,6.16244897521771,10,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.85,N,Y,93.6283680972119,10,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.85,N,Y,6.39354781796512,10,2017,7.0
0,KIT 4A,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,-1,2,42,N,N,9.85,N,N,70.8099126092801,1,2017,7.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,7,1,27,Y,N,7.75,N,N,5.22415134858708,1,1936,88.0
0,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,3,21,N,N,9.85,N,N,32.6891400804968,4,2019,5.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,4,19,N,N,6.65,N,Y,122.483714496586,9,2018,-9.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,4,19,N,N,6.65,N,Y,227.050614878981,9,2018,-13.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,35,N,N,9.85,N,N,17.5373978250813,9,2018,6.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,37,N,N,9.85,N,N,15.4917545956047,9,2018,6.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,17,N,N,9.85,N,N,186.08906160695,7,2018,6.0
0,KIT 2W,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,-1,5,40,N,N,9.85,N,N,13.2771154368643,11,2017,7.0
0,KIT 2W,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,-1,5,40,N,N,9.85,N,N,140.788294878944,11,2017,7.0
0,KIT 2W,TREATED,450,PVC,NO,NONE,DONATED,REGION,N,-1,5,40,N,N,9.85,N,N,32.1641702717296,11,2017,7.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,-1,6,0,N,N,9.35,N,Y,11.0659722495073,12,2015,9.0
1,KIT 4,TREATED,200,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,1,19,N,N,5.93,N,N,9.41633516262898,7,2017,4.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,19,N,N,9.85,N,N,32.8068267884956,7,2017,7.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,1,19,N,N,9.85,N,N,8.91214545300702,7,2017,7.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,1,19,N,N,9.85,N,N,9.74014694361243,7,2017,7.0
1,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,1,19,N,N,5.93,N,N,12.5401048057194,7,2017,0.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,1,19,N,N,9.85,N,N,0.850045705280025,7,2017,7.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,1,19,N,N,9.85,N,N,60.8796797387891,7,2017,7.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,29,N,N,9.85,N,N,9.31615703837322,1,2017,7.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,29,N,N,9.85,N,N,1.02069441530159,2,2017,7.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,3,14,N,N,9.85,N,N,40.0786066327292,1,2018,6.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,3,14,N,N,9.85,N,N,4.50073271448832,1,2018,6.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,1,20,N,N,7.75,N,N,1.51751426344765,1,1956,68.0
1,KIT 4,TREATED,150,HDPE,NO,NONE,PURCHASED,KITCHENER,Y,-1,2,39,N,N,6.2,N,N,31.4645356682676,7,2017,-18.0
0,KIT 4,TREATED,150,HDPE,NO,NONE,PURCHASED,KITCHENER,N,-1,2,0,N,N,10.0,N,N,44.4790115283076,7,2017,7.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,1,16,N,N,9.85,N,N,41.2311625822384,8,2017,7.0
1,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,1,16,N,N,6.25,N,N,183.756114887166,8,2017,-6.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,1,9,N,N,9.85,N,N,4.5793631761633,8,2017,7.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,3,14,N,N,9.85,N,N,0.890112229360227,10,2019,5.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,3,14,N,N,9.85,N,N,1.24995024656569,10,2019,5.0
0,KIT 6,TREATED,25,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,6,7,N,N,9.85,N,N,4.51817053771292,11,2019,5.0
0,KIT 4A,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,42,N,N,9.85,N,N,151.413006348353,10,2018,6.0
0,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,11,N,N,9.85,N,N,16.7549055166015,5,2018,6.0
0,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,10,N,N,9.85,N,N,3.71924070106637,8,2017,7.0
0,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,10,N,N,9.85,N,N,50.302416665119,8,2017,7.0
0,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,10,N,N,9.85,N,N,14.9085088986918,4,2017,7.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,11,N,N,9.85,N,N,12.4154021245564,4,2018,6.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,10,N,N,9.85,N,N,6.72590883113101,6,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,10,N,N,9.85,N,N,3.94387027252566,4,2017,7.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,0,N,N,9.85,N,N,51.3233577057764,10,2019,5.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,2,N,N,9.85,N,N,99.1917359042645,10,2019,5.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,2,N,N,9.85,N,N,80.7246711652667,10,2019,5.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,2,N,N,9.85,N,N,18.5831923775635,10,2019,5.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,5,2,N,N,9.85,N,N,35.3778317117348,10,2019,5.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,11,N,N,9.85,N,N,4.38527206155761,10,2019,5.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,11,N,N,9.85,N,N,18.3553977658239,10,2018,6.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,11,N,N,9.85,N,N,9.4903439650659,10,2018,6.0
0,KIT 5,TREATED,450,PVC,NO,NONE,DONATED,REGION,N,-1,6,0,N,N,9.85,N,Y,137.196477360503,1,2019,5.0
0,KIT 5,TREATED,750,CPP,NO,NONE,DONATED,REGION,N,-1,6,0,N,N,9.55,N,Y,566.796308471882,1,2019,5.0
0,KIT 5,TREATED,750,CPP,NO,NONE,DONATED,REGION,N,-1,6,0,N,N,9.55,N,Y,359.343113864207,1,2019,5.0
0,KIT 5,TREATED,600,CPP,NO,NONE,DONATED,REGION,N,-1,6,0,N,N,9.55,N,Y,4.04165910519209,1,2019,5.0
0,KIT 5,TREATED,150,DI,NO,NONE,DONATED,REGION,N,-1,6,0,N,N,9.1,N,Y,3.83928176876797,1,2019,5.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,22,N,N,9.85,N,N,6.77600315534491,2,2019,5.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,22,N,N,9.85,N,N,9.40077486472534,12,2018,6.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,22,N,N,9.85,N,N,121.721707371258,12,2018,6.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,22,N,N,9.85,N,N,7.9110051033969,12,2018,6.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,10,N,N,9.85,N,N,2.28046934182064,10,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,10,N,N,9.85,N,N,76.9919617192312,10,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,1,10,N,N,9.85,N,N,12.4150859405642,10,2017,7.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,38,N,N,9.35,N,N,191.611914251234,11,2014,10.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,9,N,N,9.85,N,N,21.0922568263868,6,2019,5.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,8,2,9,N,N,9.85,N,N,53.5645139638472,6,2019,5.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,8,2,9,N,N,9.85,N,N,14.7115110877676,6,2019,5.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,8,2,9,N,N,9.85,N,N,0.877516705560668,6,2019,5.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,9,N,N,9.85,N,N,0.742619052674193,6,2019,5.0
